Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand
2022-02-28,S003,P0010,Groceries,East,134,123,139,34.55,25,Cloudy,1,33.49,Winter,0,134
2022-02-28,S003,P0011,Electronics,East,266,73,258,124.45,5,Cloudy,0,138.24,Winter,0,113
2022-02-28,S003,P0012,Furniture,East,242,62,169,103.26,5,Cloudy,0,94.97,Winter,0,87
2022-02-28,S003,P0013,Groceries,East,731,75,0,70.03,5,Cloudy,0,84.1,Winter,0,102
2022-02-28,S003,P0014,Groceries,East,165,165,0,117.47,0,Cloudy,0,123.93,Winter,0,169
2022-02-28,S003,P0015,Groceries,East,178,59,0,89.36,10,Cloudy,0,78.01,Winter,0,86
2022-02-28,S003,P0016,Electronics,East,116,116,0,106.33,10,Cloudy,0,116.21,Winter,0,149
2022-02-28,S003,P0017,Furniture,East,463,91,0,96.88,25,Cloudy,1,93.39,Winter,0,77
2022-02-28,S003,P0018,Furniture,East,343,66,405,118.92,20,Cloudy,1,117.4,Winter,0,88
2022-02-28,S003,P0019,Groceries,East,87,87,200,54.31,25,Cloudy,1,50.96,Winter,0,173
2022-02-28,S003,P0020,Clothing,East,565,108,0,69.45,5,Cloudy,0,74.93,Winter,0,90
2022-02-28,S004,P0001,Groceries,West,1253,63,0,7.63,25,Cloudy,1,7.34,Winter,0,59
2022-02-28,S004,P0002,Groceries,West,251,92,0,19.01,5,Cloudy,0,22.94,Winter,0,94
2022-02-28,S004,P0003,Furniture,West,345,64,0,148.25,0,Cloudy,0,146.7,Winter,0,77
2022-02-28,S004,P0004,Groceries,West,336,145,0,65.25,0,Cloudy,0,75.05,Winter,0,163
2022-02-28,S004,P0005,Clothing,West,238,125,0,84.61,0,Cloudy,0,94.51,Winter,0,143
2022-02-28,S004,P0006,Groceries,West,224,106,0,36.26,5,Cloudy,0,40.14,Winter,0,111
2022-02-28,S004,P0007,Groceries,West,682,182,609,33.36,15,Cloudy,1,29.54,Winter,0,188
2022-02-28,S004,P0008,Furniture,West,140,92,126,108.44,10,Cloudy,0,94.1,Winter,0,119
2022-02-28,S004,P0009,Clothing,West,443,67,0,107.93,0,Cloudy,0,123.11,Winter,0,76
2022-02-28,S004,P0010,Groceries,West,265,177,0,28.81,10,Cloudy,1,27.1,Winter,0,150
2022-02-28,S004,P0011,Clothing,West,781,93,0,71.3,0,Cloudy,0,70.54,Winter,0,136
2022-02-28,S004,P0012,Electronics,West,154,68,0,104.73,0,Cloudy,0,115.17,Winter,0,68
2022-02-28,S004,P0013,Groceries,West,417,160,0,21.28,10,Cloudy,0,24.08,Winter,0,143
2022-02-28,S004,P0014,Furniture,West,176,94,203,183.16,10,Cloudy,0,156.5,Winter,0,117
2022-02-28,S004,P0015,Furniture,West,329,112,0,109.05,5,Cloudy,0,107.47,Winter,0,109
2022-02-28,S004,P0016,Furniture,West,217,103,0,122.5,5,Cloudy,0,138.29,Winter,0,100
2022-02-28,S004,P0017,Clothing,West,122,111,116,89.31,15,Cloudy,1,86.63,Winter,0,103
2022-02-28,S004,P0018,Furniture,West,105,68,86,151.45,15,Cloudy,1,167.83,Winter,0,103
2022-02-28,S004,P0019,Clothing,West,135,135,157,62.9,15,Cloudy,1,69.4,Winter,0,165
2022-02-28,S004,P0020,Furniture,West,212,46,0,114.6,10,Cloudy,0,97.72,Winter,0,53
2022-02-28,S005,P0001,Groceries,North,64,64,0,13.54,15,Snowy,1,11.69,Winter,0,176
2022-02-28,S005,P0002,Electronics,North,372,106,0,43.38,0,Snowy,0,36.95,Winter,0,93
2022-02-28,S005,P0003,Toys,North,210,92,0,29.08,5,Snowy,0,28.43,Winter,0,83
2022-02-28,S005,P0004,Groceries,North,279,64,0,6.51,10,Snowy,0,6.04,Winter,0,66
2022-02-28,S005,P0005,Groceries,North,192,108,0,14.84,10,Snowy,0,17.7,Winter,0,101
2022-02-28,S005,P0006,Groceries,North,1519,138,0,65.71,5,Snowy,0,72.46,Winter,0,147
2022-02-28,S005,P0007,Groceries,North,80,80,0,89.29,10,Snowy,1,88.1,Winter,0,143
2022-02-28,S005,P0008,Groceries,North,110,103,138,60.06,10,Snowy,0,68.88,Winter,0,117
2022-02-28,S005,P0009,Groceries,North,330,120,0,92.23,10,Snowy,0,89.58,Winter,0,103
2022-02-28,S005,P0010,Groceries,North,166,93,0,47.37,20,Snowy,1,41.35,Winter,0,80
2022-02-28,S005,P0011,Electronics,North,305,103,515,90.2,0,Snowy,0,86.29,Winter,0,115
2022-02-28,S005,P0012,Furniture,North,325,59,0,147.97,0,Snowy,0,134.29,Winter,0,99
2022-02-28,S005,P0013,Groceries,North,630,165,0,82.75,10,Snowy,0,76.79,Winter,0,150
2022-02-28,S005,P0014,Furniture,North,427,32,0,140.57,5,Snowy,0,165.48,Winter,0,45
2022-02-28,S005,P0015,Groceries,North,282,92,0,44.94,10,Snowy,0,44.94,Winter,0,82
2022-02-28,S005,P0016,Toys,North,0,0,0,41.36,5,Snowy,0,39.14,Winter,0,149
2022-02-28,S005,P0017,Toys,North,164,82,99,36.04,10,Snowy,1,43.24,Winter,0,114
2022-02-28,S005,P0018,Clothing,North,97,97,163,26.46,15,Snowy,1,26.04,Winter,0,202
2022-02-28,S005,P0019,Furniture,North,235,49,0,104.29,20,Snowy,1,123.21,Winter,0,56
2022-02-28,S005,P0020,Toys,North,104,95,82,30.63,5,Snowy,0,28.1,Winter,0,92
2022-03-01,S001,P0001,Electronics,North,348,89,283,75.76,10,Sunny,0,70.35,Spring,0,129
2022-03-01,S001,P0002,Clothing,North,192,58,0,46.36,25,Sunny,1,53.12,Spring,0,79
2022-03-01,S001,P0003,Clothing,North,378,97,0,47.44,10,Sunny,1,53.08,Spring,0,83
2022-03-01,S001,P0004,Electronics,North,463,101,0,105.05,10,Sunny,0,113.41,Spring,0,119
2022-03-01,S001,P0005,Groceries,North,435,100,0,51.42,10,Sunny,1,54.23,Spring,0,87
2022-03-01,S001,P0006,Toys,North,138,86,0,44.03,5,Sunny,0,40.33,Spring,0,116
2022-03-01,S001,P0007,Groceries,North,339,111,0,28.37,0,Sunny,0,27.48,Spring,0,124
2022-03-01,S001,P0008,Electronics,North,72,72,130,42.79,10,Sunny,0,50.35,Spring,0,113
2022-03-01,S001,P0009,Clothing,North,254,116,0,88.01,10,Sunny,0,94.72,Spring,0,124
2022-03-01,S001,P0010,Furniture,North,109,70,0,128.36,0,Sunny,0,138.44,Spring,0,75
2022-03-01,S001,P0011,Furniture,North,161,50,0,161.8,0,Sunny,0,187.5,Spring,0,74
2022-03-01,S001,P0012,Groceries,North,637,73,0,67.05,20,Sunny,1,62.0,Spring,0,86
2022-03-01,S001,P0013,Toys,North,172,172,216,43.56,15,Sunny,1,50.2,Spring,0,257
2022-03-01,S001,P0014,Groceries,North,257,187,0,99.45,10,Sunny,1,95.81,Spring,0,231
2022-03-01,S001,P0015,Toys,North,161,101,142,15.68,10,Sunny,0,16.74,Spring,0,120
2022-03-01,S001,P0016,Groceries,North,31,31,0,37.88,5,Sunny,0,40.92,Spring,0,106
2022-03-01,S001,P0017,Toys,North,154,70,0,21.67,5,Sunny,0,23.29,Spring,0,96
2022-03-01,S001,P0018,Groceries,North,163,149,243,76.43,10,Sunny,1,91.53,Spring,0,218
2022-03-01,S001,P0019,Furniture,North,54,54,103,121.92,0,Sunny,0,142.39,Spring,0,97
2022-03-01,S001,P0020,Furniture,North,256,59,0,136.15,0,Sunny,0,131.35,Spring,0,98
2022-03-01,S002,P0001,Groceries,South,247,80,0,76.45,10,Sunny,0,76.34,Spring,0,97
2022-03-01,S002,P0002,Toys,South,389,141,0,33.09,15,Sunny,1,39.29,Spring,0,148
2022-03-01,S002,P0003,Groceries,South,541,7,0,54.94,10,Sunny,1,53.61,Spring,0,12
2022-03-01,S002,P0004,Groceries,South,602,48,0,35.5,10,Sunny,0,41.08,Spring,0,78
2022-03-01,S002,P0005,Electronics,South,541,204,632,110.29,15,Sunny,1,106.67,Spring,0,195
2022-03-01,S002,P0006,Clothing,South,215,97,0,64.4,5,Sunny,0,72.33,Spring,0,105
2022-03-01,S002,P0007,Toys,South,417,89,0,27.87,5,Sunny,0,24.77,Spring,0,88
2022-03-01,S002,P0008,Groceries,South,197,156,148,34.29,0,Sunny,0,33.86,Spring,0,178
2022-03-01,S002,P0009,Groceries,South,400,81,0,69.74,5,Sunny,0,66.73,Spring,0,134
2022-03-01,S002,P0010,Groceries,South,102,39,50,76.94,0,Sunny,0,66.81,Spring,0,44
2022-03-01,S002,P0011,Groceries,South,282,84,0,96.91,10,Sunny,0,92.54,Spring,0,120
2022-03-01,S002,P0012,Electronics,South,647,193,627,76.62,10,Sunny,1,83.17,Spring,0,166
2022-03-01,S002,P0013,Groceries,South,755,84,0,22.74,10,Sunny,1,26.2,Spring,0,140
2022-03-01,S002,P0014,Electronics,South,217,115,0,94.95,25,Sunny,1,105.79,Spring,0,99
2022-03-01,S002,P0015,Clothing,South,580,64,0,58.14,10,Sunny,0,55.02,Spring,0,64
2022-03-01,S002,P0016,Clothing,South,262,82,186,94.47,5,Sunny,0,88.48,Spring,0,115
2022-03-01,S002,P0017,Toys,South,198,154,0,26.53,10,Sunny,0,24.63,Spring,0,196
2022-03-01,S002,P0018,Clothing,South,67,61,87,23.2,10,Sunny,1,27.53,Spring,0,73
2022-03-01,S002,P0019,Clothing,South,521,153,0,100.59,5,Sunny,0,93.56,Spring,0,140
2022-03-01,S002,P0020,Furniture,South,361,91,0,126.88,10,Sunny,0,140.51,Spring,0,99
2022-03-01,S003,P0001,Toys,East,243,88,256,17.15,10,Rainy,0,19.95,Spring,0,135
2022-03-01,S003,P0002,Groceries,East,198,141,0,50.39,25,Rainy,1,43.45,Spring,0,139
2022-03-01,S003,P0003,Electronics,East,119,119,140,91.05,15,Rainy,1,107.64,Spring,0,154
2022-03-01,S003,P0004,Groceries,East,385,100,0,23.38,0,Rainy,0,26.02,Spring,0,101
2022-03-01,S003,P0005,Toys,East,220,133,0,19.42,20,Rainy,1,20.68,Spring,0,116
2022-03-01,S003,P0006,Toys,East,125,89,74,34.83,5,Rainy,0,40.48,Spring,0,75
2022-03-01,S003,P0007,Groceries,East,177,89,0,16.63,0,Rainy,0,18.55,Spring,0,104
2022-03-01,S003,P0008,Clothing,East,162,85,0,108.35,10,Rainy,0,119.04,Spring,0,108
2022-03-01,S003,P0009,Groceries,East,78,78,74,49.05,0,Rainy,0,57.09,Spring,0,69
2022-03-01,S003,P0010,Groceries,East,150,24,0,28.41,10,Rainy,0,31.22,Spring,0,39
2022-03-01,S003,P0011,Electronics,East,193,86,0,113.96,10,Rainy,0,121.34,Spring,0,102
2022-03-01,S003,P0012,Furniture,East,180,99,0,96.3,10,Rainy,1,112.74,Spring,0,98
2022-03-01,S003,P0013,Groceries,East,656,85,0,58.58,15,Rainy,1,67.5,Spring,0,82
2022-03-01,S003,P0014,Groceries,East,528,111,0,87.82,20,Rainy,1,84.56,Spring,0,127
2022-03-01,S003,P0015,Groceries,East,556,52,0,90.7,0,Rainy,0,81.91,Spring,0,61
2022-03-01,S003,P0016,Electronics,East,336,27,0,77.46,10,Rainy,0,72.69,Spring,0,40
2022-03-01,S003,P0017,Furniture,East,372,30,0,98.53,10,Rainy,0,89.2,Spring,0,34
2022-03-01,S003,P0018,Furniture,East,277,83,0,138.08,20,Rainy,1,132.78,Spring,0,135
2022-03-01,S003,P0019,Groceries,East,200,131,115,66.24,0,Rainy,0,60.71,Spring,0,141
2022-03-01,S003,P0020,Clothing,East,457,72,0,71.65,5,Rainy,0,81.66,Spring,0,100
2022-03-01,S004,P0001,Groceries,West,1190,156,0,14.66,5,Sunny,0,13.28,Spring,0,195
2022-03-01,S004,P0002,Groceries,West,486,173,505,22.94,25,Sunny,1,21.23,Spring,0,229
2022-03-01,S004,P0003,Furniture,West,281,69,243,126.96,10,Sunny,1,147.96,Spring,0,77
2022-03-01,S004,P0004,Groceries,West,191,89,0,50.35,5,Sunny,0,53.56,Spring,0,94
2022-03-01,S004,P0005,Clothing,West,113,112,166,75.62,10,Sunny,1,86.33,Spring,0,141
2022-03-01,S004,P0006,Groceries,West,369,117,0,42.83,0,Sunny,0,48.07,Spring,0,150
2022-03-01,S004,P0007,Groceries,West,500,153,0,35.82,5,Sunny,0,43.11,Spring,0,193
2022-03-01,S004,P0008,Furniture,West,174,122,0,117.37,0,Sunny,0,114.77,Spring,0,111
2022-03-01,S004,P0009,Clothing,West,376,123,0,132.86,5,Sunny,0,157.59,Spring,0,159
2022-03-01,S004,P0010,Groceries,West,88,85,0,24.92,0,Sunny,0,27.37,Spring,0,86
2022-03-01,S004,P0011,Clothing,West,688,126,0,64.8,0,Sunny,0,75.33,Spring,0,121
2022-03-01,S004,P0012,Electronics,West,86,86,153,130.01,15,Sunny,1,111.81,Spring,0,173
2022-03-01,S004,P0013,Groceries,West,257,179,722,26.22,10,Sunny,1,29.92,Spring,0,224
2022-03-01,S004,P0014,Furniture,West,82,76,0,150.37,10,Sunny,1,158.39,Spring,0,73
2022-03-01,S004,P0015,Furniture,West,217,69,0,100.04,0,Sunny,0,86.15,Spring,0,69
2022-03-01,S004,P0016,Furniture,West,114,37,0,104.04,5,Sunny,0,113.21,Spring,0,54
2022-03-01,S004,P0017,Clothing,West,127,62,112,98.95,5,Sunny,0,98.42,Spring,0,100
2022-03-01,S004,P0018,Furniture,West,123,123,171,181.26,15,Sunny,1,194.8,Spring,0,164
2022-03-01,S004,P0019,Clothing,West,157,140,111,63.12,5,Sunny,0,73.91,Spring,0,127
2022-03-01,S004,P0020,Furniture,West,166,52,0,117.66,5,Sunny,0,114.07,Spring,0,46
2022-03-01,S005,P0001,Groceries,North,392,108,0,14.5,5,Sunny,0,12.42,Spring,0,160
2022-03-01,S005,P0002,Electronics,North,266,154,652,50.95,15,Sunny,1,43.7,Spring,0,207
2022-03-01,S005,P0003,Toys,North,118,118,211,31.13,20,Sunny,1,37.29,Spring,0,181
2022-03-01,S005,P0004,Groceries,North,215,122,0,7.45,5,Sunny,0,8.49,Spring,0,104
2022-03-01,S005,P0005,Groceries,North,369,179,296,15.65,25,Sunny,1,16.78,Spring,0,182
2022-03-01,S005,P0006,Groceries,North,1381,119,0,57.93,10,Sunny,0,57.55,Spring,0,106
2022-03-01,S005,P0007,Groceries,North,288,176,271,94.6,10,Sunny,0,84.45,Spring,0,163
2022-03-01,S005,P0008,Groceries,North,145,92,130,66.77,5,Sunny,0,65.32,Spring,0,117
2022-03-01,S005,P0009,Groceries,North,210,99,0,96.8,10,Sunny,0,83.3,Spring,0,118
2022-03-01,S005,P0010,Groceries,North,73,73,0,58.59,0,Sunny,0,67.04,Spring,0,92
2022-03-01,S005,P0011,Electronics,North,202,61,0,83.11,0,Sunny,0,80.32,Spring,0,90
2022-03-01,S005,P0012,Furniture,North,266,59,0,102.59,20,Sunny,1,108.81,Spring,0,72
2022-03-01,S005,P0013,Groceries,North,465,158,439,85.71,10,Sunny,1,92.7,Spring,0,182
2022-03-01,S005,P0014,Furniture,North,395,124,450,187.7,15,Sunny,1,170.58,Spring,0,149
2022-03-01,S005,P0015,Groceries,North,190,165,331,59.46,5,Sunny,0,52.92,Spring,0,154
2022-03-01,S005,P0016,Toys,North,442,145,0,36.49,10,Sunny,0,41.82,Spring,0,142
2022-03-01,S005,P0017,Toys,North,181,147,181,43.78,5,Sunny,0,46.85,Spring,0,162
2022-03-01,S005,P0018,Clothing,North,163,53,0,18.45,15,Sunny,1,17.13,Spring,0,79
2022-03-01,S005,P0019,Furniture,North,186,111,226,156.98,5,Sunny,0,173.81,Spring,0,126
2022-03-01,S005,P0020,Toys,North,91,47,59,24.48,10,Sunny,0,27.82,Spring,0,59
2022-03-02,S001,P0001,Electronics,North,259,101,0,65.05,15,Cloudy,1,69.99,Spring,0,115
2022-03-02,S001,P0002,Clothing,North,134,134,171,84.48,0,Cloudy,0,82.87,Spring,0,164
2022-03-02,S001,P0003,Clothing,North,281,100,0,56.84,5,Cloudy,0,49.96,Spring,0,105
2022-03-02,S001,P0004,Electronics,North,362,53,0,98.3,10,Cloudy,0,91.86,Spring,0,83
2022-03-02,S001,P0005,Groceries,North,335,88,0,55.71,10,Cloudy,0,65.45,Spring,0,111
2022-03-02,S001,P0006,Toys,North,498,88,0,40.44,5,Cloudy,0,34.64,Spring,0,90
2022-03-02,S001,P0007,Groceries,North,228,102,0,25.25,5,Cloudy,0,22.49,Spring,0,103
2022-03-02,S001,P0008,Electronics,North,130,39,0,34.85,5,Cloudy,0,41.89,Spring,0,40
2022-03-02,S001,P0009,Clothing,North,138,138,197,101.27,20,Cloudy,1,122.4,Spring,0,221
2022-03-02,S001,P0010,Furniture,North,322,58,293,98.05,25,Cloudy,1,97.95,Spring,0,66
2022-03-02,S001,P0011,Furniture,North,243,56,0,148.75,5,Cloudy,0,178.49,Spring,0,65
2022-03-02,S001,P0012,Groceries,North,564,64,0,71.02,0,Cloudy,0,82.76,Spring,0,55
2022-03-02,S001,P0013,Toys,North,216,69,0,31.81,5,Cloudy,0,28.3,Spring,0,82
2022-03-02,S001,P0014,Groceries,North,613,63,0,64.99,10,Cloudy,0,55.32,Spring,0,80
2022-03-02,S001,P0015,Toys,North,202,121,0,17.05,0,Cloudy,0,19.36,Spring,0,113
2022-03-02,S001,P0016,Groceries,North,426,93,430,47.51,0,Cloudy,0,44.89,Spring,0,147
2022-03-02,S001,P0017,Toys,North,84,34,50,20.63,0,Cloudy,0,19.53,Spring,0,53
2022-03-02,S001,P0018,Groceries,North,257,69,0,57.44,10,Cloudy,0,65.37,Spring,0,113
2022-03-02,S001,P0019,Furniture,North,103,91,89,120.36,5,Cloudy,0,106.44,Spring,0,93
2022-03-02,S001,P0020,Furniture,North,676,108,0,116.05,10,Cloudy,1,135.81,Spring,0,97
2022-03-02,S002,P0001,Groceries,South,167,138,0,75.31,20,Rainy,1,74.01,Spring,0,129
2022-03-02,S002,P0002,Toys,South,248,71,0,31.99,0,Rainy,0,30.05,Spring,0,70
2022-03-02,S002,P0003,Groceries,South,534,129,0,77.6,10,Rainy,0,83.35,Spring,0,117
2022-03-02,S002,P0004,Groceries,South,554,46,0,37.48,0,Rainy,0,34.64,Spring,0,51
2022-03-02,S002,P0005,Electronics,South,337,39,0,77.37,5,Rainy,0,75.36,Spring,0,46
2022-03-02,S002,P0006,Clothing,South,118,63,77,54.49,10,Rainy,0,64.38,Spring,0,72
2022-03-02,S002,P0007,Toys,South,328,122,342,31.79,0,Rainy,0,29.61,Spring,0,113
2022-03-02,S002,P0008,Groceries,South,189,92,0,25.27,0,Rainy,0,22.55,Spring,0,77
2022-03-02,S002,P0009,Groceries,South,319,194,387,75.88,10,Rainy,1,67.77,Spring,0,184
2022-03-02,S002,P0010,Groceries,South,113,113,102,77.86,20,Rainy,1,92.72,Spring,0,127
2022-03-02,S002,P0011,Groceries,South,198,84,0,85.95,10,Rainy,0,93.73,Spring,0,99
2022-03-02,S002,P0012,Electronics,South,454,46,0,54.01,5,Rainy,0,59.94,Spring,0,43
2022-03-02,S002,P0013,Groceries,South,671,88,0,20.85,5,Rainy,0,24.11,Spring,0,95
2022-03-02,S002,P0014,Electronics,South,102,102,0,136.94,0,Rainy,0,122.49,Spring,0,108
2022-03-02,S002,P0015,Clothing,South,516,109,0,62.47,10,Rainy,0,67.71,Spring,0,99
2022-03-02,S002,P0016,Clothing,South,180,97,0,90.01,0,Rainy,0,76.54,Spring,0,85
2022-03-02,S002,P0017,Toys,South,646,110,0,21.57,0,Rainy,0,24.02,Spring,0,104
2022-03-02,S002,P0018,Clothing,South,93,47,50,20.75,10,Rainy,0,24.61,Spring,0,44
2022-03-02,S002,P0019,Clothing,South,368,68,0,69.76,10,Rainy,0,78.78,Spring,0,61
2022-03-02,S002,P0020,Furniture,South,270,126,296,131.35,10,Rainy,1,144.8,Spring,0,110
2022-03-02,S003,P0001,Toys,East,155,155,548,19.31,25,Cloudy,1,21.44,Spring,0,254
2022-03-02,S003,P0002,Groceries,East,57,57,362,57.81,5,Cloudy,0,55.72,Spring,0,106
2022-03-02,S003,P0003,Electronics,East,140,13,0,60.9,10,Cloudy,0,55.32,Spring,0,11
2022-03-02,S003,P0004,Groceries,East,904,98,0,23.34,0,Cloudy,0,27.22,Spring,0,101
2022-03-02,S003,P0005,Toys,East,87,87,613,27.57,5,Cloudy,0,27.25,Spring,0,160
2022-03-02,S003,P0006,Toys,East,110,94,119,38.79,5,Cloudy,0,45.34,Spring,0,107
2022-03-02,S003,P0007,Groceries,East,712,99,0,14.47,10,Cloudy,0,16.9,Spring,0,94
2022-03-02,S003,P0008,Clothing,East,295,103,231,124.74,5,Cloudy,0,108.41,Spring,0,119
2022-03-02,S003,P0009,Groceries,East,74,74,262,57.9,25,Cloudy,1,63.45,Spring,0,226
2022-03-02,S003,P0010,Groceries,East,126,89,97,31.86,20,Cloudy,1,37.42,Spring,0,103
2022-03-02,S003,P0011,Electronics,East,365,133,0,145.82,0,Cloudy,0,160.49,Spring,0,149
2022-03-02,S003,P0012,Furniture,East,250,25,0,79.07,10,Cloudy,0,72.97,Spring,0,31
2022-03-02,S003,P0013,Groceries,East,571,39,0,58.55,10,Cloudy,0,70.65,Spring,0,66
2022-03-02,S003,P0014,Groceries,East,417,149,417,117.63,0,Cloudy,0,104.63,Spring,0,151
2022-03-02,S003,P0015,Groceries,East,504,81,382,98.82,10,Cloudy,0,91.75,Spring,0,117
2022-03-02,S003,P0016,Electronics,East,309,129,258,113.74,0,Cloudy,0,109.55,Spring,0,119
2022-03-02,S003,P0017,Furniture,East,342,63,301,120.86,5,Cloudy,0,107.04,Spring,0,73
2022-03-02,S003,P0018,Furniture,East,194,46,0,134.34,5,Cloudy,0,119.55,Spring,0,74
2022-03-02,S003,P0019,Groceries,East,184,54,0,47.32,10,Cloudy,0,47.24,Spring,0,69
2022-03-02,S003,P0020,Clothing,East,385,223,936,81.61,25,Cloudy,1,70.24,Spring,0,213
2022-03-02,S004,P0001,Groceries,West,1034,202,0,11.99,20,Cloudy,1,13.21,Spring,0,204
2022-03-02,S004,P0002,Groceries,West,313,67,0,19.48,0,Cloudy,0,22.88,Spring,0,86
2022-03-02,S004,P0003,Furniture,West,212,40,0,127.41,5,Cloudy,0,125.41,Spring,0,50
2022-03-02,S004,P0004,Groceries,West,594,71,0,50.96,10,Cloudy,0,45.27,Spring,0,98
2022-03-02,S004,P0005,Clothing,West,167,73,135,74.33,5,Cloudy,0,83.97,Spring,0,117
2022-03-02,S004,P0006,Groceries,West,252,148,232,35.62,10,Cloudy,0,39.85,Spring,0,123
2022-03-02,S004,P0007,Groceries,West,347,142,0,31.66,5,Cloudy,0,30.67,Spring,0,129
2022-03-02,S004,P0008,Furniture,West,52,52,88,103.84,0,Cloudy,0,95.72,Spring,0,75
2022-03-02,S004,P0009,Clothing,West,741,89,0,99.35,20,Cloudy,1,94.21,Spring,0,102
2022-03-02,S004,P0010,Groceries,West,3,3,0,22.67,20,Cloudy,1,25.29,Spring,0,126
2022-03-02,S004,P0011,Clothing,West,562,58,0,55.9,0,Cloudy,0,63.84,Spring,0,76
2022-03-02,S004,P0012,Electronics,West,153,75,0,113.98,5,Cloudy,0,100.46,Spring,0,92
2022-03-02,S004,P0013,Groceries,West,581,77,0,20.01,0,Cloudy,0,22.06,Spring,0,90
2022-03-02,S004,P0014,Furniture,West,209,99,165,164.44,5,Cloudy,0,182.16,Spring,0,83
2022-03-02,S004,P0015,Furniture,West,456,41,0,89.73,5,Cloudy,0,104.12,Spring,0,67
2022-03-02,S004,P0016,Furniture,West,388,93,0,119.46,5,Cloudy,0,113.44,Spring,0,78
2022-03-02,S004,P0017,Clothing,West,177,57,0,85.29,10,Cloudy,0,76.64,Spring,0,72
2022-03-02,S004,P0018,Furniture,West,171,136,93,176.0,10,Cloudy,0,175.59,Spring,0,116
2022-03-02,S004,P0019,Clothing,West,128,41,57,57.24,0,Cloudy,0,51.49,Spring,0,67
2022-03-02,S004,P0020,Furniture,West,114,100,162,115.0,15,Cloudy,1,134.09,Spring,0,83
2022-03-02,S005,P0001,Groceries,North,284,225,385,13.53,15,Cloudy,1,14.29,Spring,0,196
2022-03-02,S005,P0002,Electronics,North,112,112,0,51.73,0,Cloudy,0,48.13,Spring,0,150
2022-03-02,S005,P0003,Toys,North,211,62,0,31.48,0,Cloudy,0,27.68,Spring,0,92
2022-03-02,S005,P0004,Groceries,North,93,93,108,7.68,5,Cloudy,0,9.07,Spring,0,113
2022-03-02,S005,P0005,Groceries,North,190,97,0,18.24,5,Cloudy,0,19.34,Spring,0,151
2022-03-02,S005,P0006,Groceries,North,1262,77,0,56.62,0,Cloudy,0,52.48,Spring,0,69
2022-03-02,S005,P0007,Groceries,North,112,112,0,79.81,10,Cloudy,0,86.74,Spring,0,122
2022-03-02,S005,P0008,Groceries,North,183,58,0,48.88,10,Cloudy,0,56.87,Spring,0,57
2022-03-02,S005,P0009,Groceries,North,519,194,607,121.56,10,Cloudy,1,134.49,Spring,0,222
2022-03-02,S005,P0010,Groceries,North,615,61,0,43.06,25,Cloudy,1,39.68,Spring,0,72
2022-03-02,S005,P0011,Electronics,North,141,55,0,72.08,0,Cloudy,0,85.74,Spring,0,64
2022-03-02,S005,P0012,Furniture,North,207,34,0,102.14,10,Cloudy,0,118.4,Spring,0,40
2022-03-02,S005,P0013,Groceries,North,307,110,0,82.83,5,Cloudy,0,92.96,Spring,0,150
2022-03-02,S005,P0014,Furniture,North,271,39,0,146.03,5,Cloudy,0,142.1,Spring,0,41
2022-03-02,S005,P0015,Groceries,North,25,25,0,53.83,5,Cloudy,0,49.84,Spring,0,120
2022-03-02,S005,P0016,Toys,North,908,90,0,34.45,5,Cloudy,0,36.53,Spring,0,106
2022-03-02,S005,P0017,Toys,North,215,55,0,31.0,5,Cloudy,0,35.16,Spring,0,55
2022-03-02,S005,P0018,Clothing,North,110,94,108,24.26,0,Cloudy,0,22.82,Spring,0,113
2022-03-02,S005,P0019,Furniture,North,75,54,0,135.69,5,Cloudy,0,150.87,Spring,0,81
2022-03-02,S005,P0020,Toys,North,103,100,153,29.31,15,Cloudy,1,31.25,Spring,0,129
2022-03-03,S001,P0001,Electronics,North,441,111,0,64.72,15,Sunny,1,71.82,Spring,0,113
2022-03-03,S001,P0002,Clothing,North,171,71,0,61.37,5,Sunny,0,60.75,Spring,0,77
2022-03-03,S001,P0003,Clothing,North,181,181,0,52.41,25,Sunny,1,49.66,Spring,0,157
2022-03-03,S001,P0004,Electronics,North,309,69,0,99.91,10,Sunny,0,107.82,Spring,0,103
2022-03-03,S001,P0005,Groceries,North,865,33,0,51.1,0,Sunny,0,45.43,Spring,0,43
2022-03-03,S001,P0006,Toys,North,410,100,485,43.81,10,Sunny,0,50.0,Spring,0,150
2022-03-03,S001,P0007,Groceries,North,684,183,575,27.38,10,Sunny,1,30.37,Spring,0,166
2022-03-03,S001,P0008,Electronics,North,91,88,100,47.21,0,Sunny,0,45.85,Spring,0,95
2022-03-03,S001,P0009,Clothing,North,197,70,0,86.76,10,Sunny,0,85.96,Spring,0,103
2022-03-03,S001,P0010,Furniture,North,264,124,0,133.89,10,Sunny,1,126.87,Spring,0,103
2022-03-03,S001,P0011,Furniture,North,187,117,217,182.68,5,Sunny,0,170.38,Spring,0,110
2022-03-03,S001,P0012,Groceries,North,500,130,423,97.65,15,Sunny,1,104.38,Spring,0,215
2022-03-03,S001,P0013,Toys,North,147,104,83,30.44,10,Sunny,0,36.45,Spring,0,100
2022-03-03,S001,P0014,Groceries,North,550,127,0,60.01,25,Sunny,1,57.29,Spring,0,111
2022-03-03,S001,P0015,Toys,North,81,81,172,22.33,0,Sunny,0,21.83,Spring,0,191
